ensg gene_name
ENSG00000272329 AL353581.1
ENSG00000272333 KMT2B
ENSG00000272334 AC011816.2
ENSG00000272335 AC093297.2
ENSG00000272341 AL137003.2
ENSG00000272345 AL031775.1
ENSG00000272347 AC116351.2
ENSG00000272349 NA
ENSG00000272354 AC092354.1
ENSG00000272360 AC116036.2
ENSG00000272367 NA
ENSG00000272370 AC092354.2
ENSG00000272371 AL591167.1
ENSG00000272373 NA
ENSG00000272381 AL356258.1
ENSG00000272382 AC025171.5
ENSG00000272385 NA
ENSG00000272386 AC015802.5
ENSG00000272391 POM121C
ENSG00000272396 AC005392.3
ENSG00000272398 CD24
ENSG00000272402 AL031775.2
ENSG00000272406 AC108102.1
ENSG00000272410 AC022384.1
ENSG00000272411 AC116312.1
ENSG00000272412 RN7SL778P
ENSG00000272414 FAM47E-STBD1
ENSG00000272416 AC025175.1
ENSG00000272417 AC034229.4
ENSG00000272418 AC090607.4
ENSG00000272420 AL513477.2
ENSG00000272428 AL450270.1
ENSG00000272431 AC104117.5
ENSG00000272445 RNU6-84P
ENSG00000272447 AL135925.1
ENSG00000272463 AL357054.4
ENSG00000272465 AL031768.1
ENSG00000272468 AL021807.1
ENSG00000272469 RN7SL760P
ENSG00000272473 AC006273.1
ENSG00000272476 AL024507.2
ENSG00000272478 AL020996.3
ENSG00000272482 AC254633.1
ENSG00000272483 AC022001.3
ENSG00000272485 AL392183.1
ENSG00000272486 NA
ENSG00000272489 AL132656.3
ENSG00000272501 AL662844.4
ENSG00000272505 AC104964.3
ENSG00000272506 AL357078.3
ENSG00000272507 RNU6-88P
ENSG00000272508 AL136982.6
ENSG00000272511 NA
ENSG00000272514 CFAP206
ENSG00000272519 AC079610.3
ENSG00000272533 SNORA28
ENSG00000272540 AL662797.1
ENSG00000272541 AL021368.3
ENSG00000272542 AL137246.1
ENSG00000272551 AC017048.3
ENSG00000272554 AC012087.1
ENSG00000272567 AC109347.2
ENSG00000272568 AC005162.3
ENSG00000272572 AL138762.1
ENSG00000272573 MUSTN1
ENSG00000272575 LINC02098
ENSG00000272582 AL031587.3
ENSG00000272593 AL359091.3
ENSG00000272599 AC016394.1
ENSG00000272602 ZNF595
ENSG00000272606 AC015982.1
ENSG00000272610 MAGI1-IT1
ENSG00000272617 AC026464.6
ENSG00000272619 AC093673.2
ENSG00000272620 AFAP1-AS1
ENSG00000272627 AC016542.1
ENSG00000272631 AC067750.1
ENSG00000272632 AC097504.2
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272635 AC006504.7
ENSG00000272639 AC015712.5
ENSG00000272642 AP003121.1
ENSG00000272646 AC079766.1
ENSG00000272657 AP000317.2
ENSG00000272662 AC073352.1
ENSG00000272666 U62317.1
ENSG00000272667 AC012306.2
ENSG00000272668 AL590560.1
ENSG00000272669 AL021707.6
ENSG00000272674 PCDHB16
ENSG00000272675 NA
ENSG00000272677 AC124016.1
ENSG00000272679 AL355987.2
ENSG00000272688 AP005329.3
ENSG00000272690 LINC02018
ENSG00000272691 AC092807.2
ENSG00000272699 AC007620.3
ENSG00000272700 NA
ENSG00000272707 AC046143.2
ENSG00000272729 AC009336.1
ENSG00000272732 AC004982.1
ENSG00000272733 AP000345.2
ENSG00000272736 AC005323.2
ENSG00000272741 AC069257.3
ENSG00000272746 AP005131.7
ENSG00000272752 STAG3L5P-PVRIG2P-PILRB
ENSG00000272760 AC093726.1
ENSG00000272764 AL596094.1
ENSG00000272772 AC104109.3
ENSG00000272780 NA
ENSG00000272781 NA
ENSG00000272783 AC147067.2
ENSG00000272784 AC019193.2
ENSG00000272788 AP000864.1
ENSG00000272790 NA
ENSG00000272797 AC092954.1
ENSG00000272798 AL008721.1
ENSG00000272799 AC006238.1
ENSG00000272801 AC004080.5
ENSG00000272804 KRTAP10-7
ENSG00000272810 U91328.3
ENSG00000272812 AC004908.2
ENSG00000272817 AL359198.1
ENSG00000272821 U62317.2
ENSG00000272822 AC073610.3
ENSG00000272825 AL844908.1
ENSG00000272827 NA
ENSG00000272829 AC002470.1
ENSG00000272831 AC027644.3
ENSG00000272841 AL139393.2
ENSG00000272842 AL391834.1
ENSG00000272851 AC096772.1
ENSG00000272853 AC069544.1
ENSG00000272854 AC004839.1
ENSG00000272861 AC012360.2
ENSG00000272865 AL591686.2
ENSG00000272866 AL135786.2
ENSG00000272869 NA
ENSG00000272872 AP000525.1
ENSG00000272874 AL034548.1
ENSG00000272884 AC113189.4
ENSG00000272886 DCP1A
ENSG00000272888 LINC01578
ENSG00000272894 AC004982.2
ENSG00000272896 AL355987.3
ENSG00000272899 ATP6V1FNB
ENSG00000272904 AL390726.3
ENSG00000272906 AL353708.3
ENSG00000272908 AC006033.2
ENSG00000272912 AL356608.1
ENSG00000272913 AC009237.14
ENSG00000272914 AL359532.1
ENSG00000272921 AC005832.4
ENSG00000272922 AC107294.1
ENSG00000272931 AC099568.2
ENSG00000272934 AL390726.4
ENSG00000272941 AC083862.2
ENSG00000272942 AL022324.3
ENSG00000272944 AC079834.2
ENSG00000272945 AL356299.2
ENSG00000272947 NA
ENSG00000272949 AC093668.2
ENSG00000272958 AP000322.1
ENSG00000272968 RBAK-RBAKDN
ENSG00000272970 AC107294.2
ENSG00000272971 AL365181.4
ENSG00000272975 MYHAS
ENSG00000272980 Z94721.2
ENSG00000272983 AL117339.4
ENSG00000272986 AC009570.1
ENSG00000272990 AC084036.1
ENSG00000272994 AC012360.3
ENSG00000273000 AP000347.2
ENSG00000273013 AC117490.2
ENSG00000273015 AC008124.1
ENSG00000273018 FAM106A
ENSG00000273026 AL358472.3
ENSG00000273032 DGCR9
ENSG00000273045 C2orf15
ENSG00000273047 AL121845.2
ENSG00000273055 AC005046.1
ENSG00000273056 AL354694.1
ENSG00000273061 CDC37L1-DT
ENSG00000273063 AC007250.1
ENSG00000273066 AL355987.4
ENSG00000273071 NA
ENSG00000273073 AC073869.3
ENSG00000273079 GRIN2B
ENSG00000273088 AL713999.1
ENSG00000273090 AC007378.1
ENSG00000273091 AP000255.1
ENSG00000273096 AL021707.8
ENSG00000273104 AP000322.2
ENSG00000273111 LYPD4
ENSG00000273112 AL590385.2
ENSG00000273118 AC093865.1
ENSG00000273119 AP005229.2
ENSG00000273133 AC116651.1
ENSG00000273136 NBPF26
ENSG00000273138 AC005021.1
ENSG00000273141 AP001269.4
ENSG00000273149 AL138963.3
ENSG00000273151 AC073957.3
ENSG00000273154 AL121845.3
ENSG00000273155 AC092587.1
ENSG00000273160 AL359962.2
ENSG00000273167 AL359736.1
ENSG00000273171 AC002094.3
ENSG00000273173 SNURF
ENSG00000273177 AC092954.2
ENSG00000273179 AC092535.4
ENSG00000273189 AC010619.2
ENSG00000273192 AL671710.1
ENSG00000273196 AC062037.2
ENSG00000273199 AP000692.2
ENSG00000273209 AC069148.1
ENSG00000273217 AC008695.1
ENSG00000273219 AC091736.1
ENSG00000273243 Z82243.1
ENSG00000273244 AC005301.1
ENSG00000273249 BX649632.1
ENSG00000273258 AC016737.2
ENSG00000273259 AL049839.2
ENSG00000273264 AL360219.1
ENSG00000273267 AC097381.3
ENSG00000273269 AC073283.3
ENSG00000273270 AC090114.2
ENSG00000273271 AP000254.1
ENSG00000273272 U62317.4
ENSG00000273274 ZBTB8B
ENSG00000273275 AC017083.2
ENSG00000273289 AL121672.3
ENSG00000273290 NA
ENSG00000273291 AC092042.3
ENSG00000273294 C1QTNF3-AMACR
ENSG00000273295 AP000350.6
ENSG00000273299 AC006153.1
ENSG00000273302 AC016747.3
ENSG00000273305 AC009237.15
ENSG00000273306 AC018690.1
ENSG00000273309 NA
ENSG00000273311 DGCR11
ENSG00000273312 AL121749.1
ENSG00000273313 RBAKDN
ENSG00000273314 AC005229.4
ENSG00000273320 AC007032.1
ENSG00000273321 AC023983.2
ENSG00000273325 AL008723.3
ENSG00000273333 AL662884.1
ENSG00000273341 AC004921.1
ENSG00000273342 AP000553.3
ENSG00000273345 AC104109.4
ENSG00000273350 AC004832.5
ENSG00000273353 AL008718.3
ENSG00000273360 AC022017.1
ENSG00000273361 AC021016.3
ENSG00000273366 Z83851.2
ENSG00000273367 AL355472.4
ENSG00000273384 AL137796.1
ENSG00000273387 AC005005.3
ENSG00000273388 AC005291.2
ENSG00000273396 LINC01396
ENSG00000273398 AC017083.3
ENSG00000273403 AC107294.3
ENSG00000273407 AC069294.1
ENSG00000273409 AP003481.1
ENSG00000273415 AP000904.1
ENSG00000273416 AL732292.2
ENSG00000273420 AC008738.7
ENSG00000273432 AC004951.4
ENSG00000273433 AC004080.6
ENSG00000273447 AC004067.1
ENSG00000273448 AC006480.2
ENSG00000273450 AL139124.1
ENSG00000273461 AC105265.3
ENSG00000273474 AL157392.4
ENSG00000273477 NA
ENSG00000273478 NA
ENSG00000273483 AL354760.1
ENSG00000273485 AL139339.2
ENSG00000273486 AC096992.2
ENSG00000273492 AP000229.1
ENSG00000273513 TBC1D3K
ENSG00000273514 FOXD4L6
ENSG00000273540 AGBL1
ENSG00000273541 RF02104
ENSG00000273542 HIST1H4K
ENSG00000273544 SNORA44
ENSG00000273555 MIR6812
ENSG00000273559 CWC25
ENSG00000273568 AC131009.3
ENSG00000273576 AC009283.1
ENSG00000273587 SNORA78
ENSG00000273590 SMIM11B
ENSG00000273591 RF00100
ENSG00000273604 EPOP
ENSG00000273611 ZNHIT3
ENSG00000273637 AL139260.2
ENSG00000273657 MIR6792
ENSG00000273658 RF02271
ENSG00000273680 AC009318.2
ENSG00000273696 CT45A7
ENSG00000273701 RF02159
ENSG00000273706 LHX1
ENSG00000273709 RF00004
ENSG00000273749 CYFIP1
ENSG00000273782 RF02202
ENSG00000273802 HIST1H2BG
ENSG00000273841 TAF9
ENSG00000273899 NOL12
ENSG00000273913 RF00017
ENSG00000273919 AL450423.1
ENSG00000273976 GOLGA6L1
ENSG00000273983 HIST1H3G
ENSG00000274020 LINC01138
ENSG00000274044 LINC01660
ENSG00000274049 INO80B-WBP1
ENSG00000274051 RF02271
ENSG00000274060 MIR6724-2
ENSG00000274062 RF00004
ENSG00000274066 MIR6514
ENSG00000274068 AL449266.1
ENSG00000274068 AL449266.1
ENSG00000274072 RF01684
ENSG00000274102 OR4M2
ENSG00000274111 MIR6777
ENSG00000274180 NATD1
ENSG00000274183 H2AFB1
ENSG00000274211 SOCS7
ENSG00000274226 TBC1D3H
ENSG00000274234 RN7SL818P
ENSG00000274245 NA
ENSG00000274252 GGTLC3
ENSG00000274253 AC138649.1
ENSG00000274265 AC245297.3
ENSG00000274267 HIST1H3B
ENSG00000274272 AC069281.2
ENSG00000274274 GAGE13
ENSG00000274276 CBSL
ENSG00000274286 ADRA2B
ENSG00000274290 HIST1H2BE
ENSG00000274300 MIR6864
ENSG00000274315 AC009318.3
ENSG00000274333 CU633967.1
ENSG00000274349 ZNF658
ENSG00000274390 MIR6885
ENSG00000274391 TPTE
ENSG00000274396 RF01978
ENSG00000274419 TBC1D3D
ENSG00000274432 RF00004
ENSG00000274452 RF00004
ENSG00000274505 RF00017
ENSG00000274512 TBC1D3L
ENSG00000274529 SEBOX
ENSG00000274536 AL034397.3
ENSG00000274544 SNORD28
ENSG00000274560 AC010205.1
ENSG00000274582 SNORA16A
ENSG00000274588 DGKK
ENSG00000274600 RIMBP3B
ENSG00000274611 TBC1D3
ENSG00000274618 HIST1H4F
ENSG00000274620 MIR378J
ENSG00000274621 MIR6867
ENSG00000274628 AL669942.1
ENSG00000274641 HIST1H2BO
ENSG00000274655 RF02266
ENSG00000274721 RF02039
ENSG00000274736 CCL23
ENSG00000274749 KRTAP7-1
ENSG00000274750 HIST1H3E
ENSG00000274769 AC016747.4
ENSG00000274791 F8A2
ENSG00000274808 TBC1D3B
ENSG00000274810 NPHP3-ACAD11
ENSG00000274822 MIR6762
ENSG00000274862 RF00004
ENSG00000274863 AL135936.1
ENSG00000274864 RF01977
ENSG00000274868 RF01518
ENSG00000274893 AL136317.2
ENSG00000274915 RF00635
ENSG00000274933 TBC1D3I
ENSG00000274944 GJA9-MYCBP
ENSG00000274956 NKAIN3-IT1
ENSG00000274964 AC026356.1
ENSG00000274975 MIR6735
ENSG00000274998 SNORA17A
ENSG00000275004 ZNF280B
ENSG00000275023 MLLT6
ENSG00000275034 TP53TG3E
ENSG00000275052 PPP4R3B
ENSG00000275066 SYNRG
ENSG00000275067 MIR6825
ENSG00000275072 SNORD50B
ENSG00000275074 NUDT18
ENSG00000275097 AC024940.5
ENSG00000275107 MIR6782
ENSG00000275111 ZNF2
ENSG00000275113 GAGE2E
ENSG00000275126 HIST1H4L
ENSG00000275134 RF02146
ENSG00000275152 CCL16
ENSG00000275180 AC048341.2
ENSG00000275183 LENG9
ENSG00000275207 MIR6740
ENSG00000275208 MIR6745
ENSG00000275219 RF00004
ENSG00000275221 HIST1H2AK
ENSG00000275239 FAM242F
ENSG00000275285 AL391095.2
ENSG00000275297 AL162731.1
ENSG00000275302 CCL4
ENSG00000275307 RF01892
ENSG00000275342 PRAG1
ENSG00000275379 HIST1H3I
ENSG00000275385 CCL18
ENSG00000275409 AC026367.2
ENSG00000275410 HNF1B
ENSG00000275450 AL845472.1
ENSG00000275464 FP565260.1
ENSG00000275489 C17orf98
ENSG00000275496 CU633906.1
ENSG00000275512 AC007998.4
ENSG00000275519 MIR6804
ENSG00000275520 FAM236A
ENSG00000275557 AC242842.1
ENSG00000275560 AC008115.3
ENSG00000275591 XKR5
ENSG00000275601 AC011330.2
ENSG00000275616 RF00004
ENSG00000275634 RF02160
ENSG00000275640 MIR6793
ENSG00000275662 SNORD112
ENSG00000275663 HIST1H4G
ENSG00000275664 RF01518
ENSG00000275688 CCL15-CCL14
ENSG00000275692 MIR6724-4
ENSG00000275693 RF02116
ENSG00000275700 AATF
ENSG00000275711 MIR6795
ENSG00000275714 HIST1H3A
ENSG00000275718 CCL15
ENSG00000275720 AC243830.2
ENSG00000275722 LYZL6
ENSG00000275740 AC091959.3
ENSG00000275745 RF00019
ENSG00000275759 AC026367.3
ENSG00000275774 HNRNPCL2
ENSG00000275778 PRH1-PRR4
ENSG00000275793 RIMBP3
ENSG00000275832 ARHGAP23
ENSG00000275835 TUBGCP5
ENSG00000275853 RF00017
ENSG00000275874 PICSAR
ENSG00000275895 U2AF1L5
ENSG00000275924 MIR6807
ENSG00000275933 RF00100
ENSG00000275944 AC244100.3
ENSG00000275950 MIR6724-1
ENSG00000275954 TBC1D3F
ENSG00000275967 MIR6880
ENSG00000275969 SPATA31A3
ENSG00000275993 SIK1B
ENSG00000276023 DUSP14
ENSG00000276040 SPATA31A7
ENSG00000276043 UHRF1
ENSG00000276045 ORAI1
ENSG00000276070 CCL4L2
ENSG00000276077 CU633904.1
ENSG00000276085 CCL3L1
ENSG00000276116 FUT8-AS1
ENSG00000276119 OR13C2
ENSG00000276128 AL591441.1
ENSG00000276148 AC084824.5
ENSG00000276150 RF02199
ENSG00000276161 SNORA17B
ENSG00000276179 RF02113
ENSG00000276180 HIST1H4I
ENSG00000276203 ANKRD20A3
ENSG00000276229 RF02248
ENSG00000276231 PIK3R6
ENSG00000276234 TADA2A
ENSG00000276272 AC024884.2
ENSG00000276289 KCNE1B
ENSG00000276293 PIP4K2B
ENSG00000276365 MIR145
ENSG00000276368 HIST1H2AJ
ENSG00000276376 RF00066
ENSG00000276409 CCL14
ENSG00000276418 AC036214.3
ENSG00000276430 FAM25C
ENSG00000276462 BX255923.2
ENSG00000276547 PCDHGB5
ENSG00000276566 IGKV1D-13
ENSG00000276570 AC010327.5
ENSG00000276596 RF00004
ENSG00000276600 RAB7B
ENSG00000276609 RF02040
ENSG00000276612 FP565260.2
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276644 DACH1
ENSG00000276712 MIR7111
ENSG00000276733 MIR7158
ENSG00000276747 PADI6
ENSG00000276753 MIR6821
ENSG00000276769 MIR6752
ENSG00000276771 RF01976
ENSG00000276867 AC074050.4
ENSG00000276903 HIST1H2AL
ENSG00000276908 MIR7106
ENSG00000276919 RF01872
ENSG00000276926 MIR6797
ENSG00000276965 RF01891
ENSG00000276966 HIST1H4E
ENSG00000276980 AC008760.2
ENSG00000276991 RF01877
ENSG00000276997 AL513314.2
ENSG00000277034 RF00056
ENSG00000277049 RNA5SP530
ENSG00000277052 MIR6763
ENSG00000277067 CU634019.1
ENSG00000277075 HIST1H2AE
ENSG00000277081 RF01971
ENSG00000277108 SNORD49B
ENSG00000277117 FP565260.3
ENSG00000277136 RF00017
ENSG00000277149 TYW1B
ENSG00000277150 F8A3
ENSG00000277157 HIST1H4D
ENSG00000277159 AL139384.2
ENSG00000277161 PIGW
ENSG00000277184 SNORA9
ENSG00000277194 SNORD22
ENSG00000277203 F8A1
ENSG00000277209 RPPH1
ENSG00000277214 AC009159.2
ENSG00000277215 SPANXA2-OT1
ENSG00000277224 HIST1H2BF
ENSG00000277249 MIR6784
ENSG00000277258 PCGF2
ENSG00000277264 MIR6833
ENSG00000277311 RF02247
ENSG00000277313 RF00100
ENSG00000277322 GOLGA6L6
ENSG00000277363 SRCIN1
ENSG00000277370 SNORD49A
ENSG00000277379 MIR6724-3
ENSG00000277391 MIR6881
ENSG00000277399 GPR179
ENSG00000277402 MIR6891
ENSG00000277427 NA
ENSG00000277443 MARCKS
ENSG00000277462 ZNF670
ENSG00000277469 RF02042
ENSG00000277494 GPIHBP1
ENSG00000277502 RF02271
ENSG00000277512 SNORD65
ENSG00000277556 OR13C5
ENSG00000277568 RF02271
ENSG00000277586 NEFL
ENSG00000277599 RF01957
ENSG00000277613 RF00026
ENSG00000277631 PGM5P3-AS1
ENSG00000277632 CCL3
ENSG00000277669 AC009086.2
ENSG00000277671 RF01518
ENSG00000277684 AL392048.1
ENSG00000277694 RF01979
ENSG00000277701 AC159540.2
ENSG00000277726 AL109811.4
ENSG00000277745 H2AFB3
ENSG00000277758 FO681492.1
ENSG00000277759 MIR6719
ENSG00000277775 HIST1H3F
ENSG00000277785 SNORD116-21
ENSG00000277791 PSMB3
ENSG00000277809 RF02249
ENSG00000277830 RF02215
ENSG00000277842 MIR6811
ENSG00000277846 SNORD30
ENSG00000277858 H2AFB2
ENSG00000277864 SCARNA15
ENSG00000277865 GOLGA6L22
ENSG00000277872 MIR6817
ENSG00000277892 MIR6746
ENSG00000277893 SRD5A2
ENSG00000277903 RF00004
ENSG00000277916 RF02271
ENSG00000277941 RF01875
ENSG00000277942 MIR8075
ENSG00000277946 RN7SL478P
ENSG00000277947 SNORD3D
ENSG00000277957 SENP3-EIF4A1
ENSG00000277966 RF02140
ENSG00000277968 RF02038
ENSG00000277985 SNORA67
ENSG00000277986 RF00015
ENSG00000277991 FP236241.1
ENSG00000278020 RF02142
ENSG00000278023 RDM1
ENSG00000278039 RF01880
ENSG00000278048 RF00004
ENSG00000278050 RF01956
ENSG00000278053 DDX52
ENSG00000278057 TEX28
ENSG00000278058 AC009159.3
ENSG00000278085 CT45A8
ENSG00000278129 ZNF8
ENSG00000278139 AL358075.4
ENSG00000278144 RF01955
ENSG00000278175 GLIDR
ENSG00000278177 AL354811.1
ENSG00000278195 SSTR3
ENSG00000278196 IGLV2-8
ENSG00000278217 RF01871
ENSG00000278224 PRICKLE4
ENSG00000278242 RN7SL725P
ENSG00000278249 SCARNA2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278254 AC004852.2
ENSG00000278259 MYO19
ENSG00000278261 SNORD1A
ENSG00000278267 MIR6859-1
ENSG00000278272 HIST1H3C
ENSG00000278274 SNORA61
ENSG00000278278 MIR6816
ENSG00000278289 CT45A6
ENSG00000278299 TBC1D3C
ENSG00000278318 ZNF229
ENSG00000278341 AC138028.6
ENSG00000278419 AL451164.3
ENSG00000278463 HIST1H2AB
ENSG00000278500 AC009336.2
ENSG00000278505 C17orf78
ENSG00000278514 AC068831.6
ENSG00000278517 MIR6865
ENSG00000278527 RF00099
ENSG00000278529 MIR8070
ENSG00000278535 DHRS11
ENSG00000278540 ACACA
ENSG00000278549 MIR6736
ENSG00000278558 TMEM191B
ENSG00000278570 NR2E3
ENSG00000278588 HIST1H2BI
ENSG00000278591 RF00004
ENSG00000278592 RF02141
ENSG00000278599 TBC1D3E
ENSG00000278619 MRM1
ENSG00000278637 HIST1H4A
ENSG00000278643 RF02271
ENSG00000278646 AC008162.2
ENSG00000278677 HIST1H2AM
ENSG00000278690 AC244100.4
ENSG00000278705 HIST1H4B
ENSG00000278708 RF02041
ENSG00000278715 SNORD116-20
ENSG00000278757 RF00026
ENSG00000278773 RF02220
ENSG00000278774 RF00004
ENSG00000278775 RF01518
ENSG00000278828 HIST1H3H
ENSG00000278845 MRPL45
ENSG00000278848 TP53TG3F
ENSG00000278849 AL513478.2
ENSG00000278864 AC055811.4
ENSG00000278889 OR2S2
ENSG00000278903 CU633906.2
ENSG00000278916 CEP83-DT
ENSG00000278921 EPB41L4A-DT
ENSG00000278934 AC117489.1
ENSG00000278943 AC079228.1
ENSG00000278996 FP671120.1
ENSG00000279000 OR10A6
ENSG00000279010 NA
ENSG00000279012 OR51B2
ENSG00000279015 AC016717.3
ENSG00000279020 C18orf15
ENSG00000279030 AC007336.3
ENSG00000279051 OR6Q1
ENSG00000279059 AC007485.2
ENSG00000279073 AL807752.6
ENSG00000279078 SND1-IT1
ENSG00000279090 AP000843.1
ENSG00000279104 AC093775.1
ENSG00000279111 OR10X1
ENSG00000279116 OR8D2
ENSG00000279118 AC093535.2
ENSG00000279152 AC129492.7
ENSG00000279161 AC093503.3
ENSG00000279168 AC105052.4
ENSG00000279169 PRAMEF13
ENSG00000279186 FP236315.2
ENSG00000279192 PWAR5
ENSG00000279203 AC005785.2
ENSG00000279233 AC122688.3
ENSG00000279245 FAM223A
ENSG00000279263 OR2L8
ENSG00000279270 OR52R1
ENSG00000279301 OR2T11
ENSG00000279303 CU634019.3
ENSG00000279305 AC134026.1
ENSG00000279312 AL136164.4
ENSG00000279331 RBM12B-AS1
ENSG00000279353 AP001324.3
ENSG00000279355 AGPAT4-IT1
ENSG00000279395 OR5L1
ENSG00000279423 AL445363.3
ENSG00000279429 AC004009.2
ENSG00000279453 Z99129.4
ENSG00000279486 OR2AG1
ENSG00000279514 OR4C16
ENSG00000279520 AC093525.8
ENSG00000279557 AC010435.1
ENSG00000279561 AL845472.2
ENSG00000279605 AC067930.6
ENSG00000279672 AP006621.5
ENSG00000279686 AC142391.1
ENSG00000279738 AL022311.1
ENSG00000279761 OR5D13
ENSG00000279765 AC013394.1
ENSG00000279770 LINC00552
ENSG00000279804 PRAMEF18
ENSG00000279812 AC120057.4
ENSG00000279822 AC016397.2
ENSG00000279848 AL008638.4
ENSG00000279861 AC073548.1
ENSG00000279873 LINC01126
ENSG00000279875 AC074029.4
ENSG00000279879 AC091152.4
ENSG00000279891 FLJ42393
ENSG00000279910 AL731532.1
ENSG00000279914 AL008638.5
ENSG00000279923 AC022417.1
ENSG00000279932 AP006248.4
ENSG00000279943 FLJ38576
ENSG00000279961 OR5R1
ENSG00000279967 FP671120.2
ENSG00000279989 AC011815.3
ENSG00000280021 OR51F1
ENSG00000280037 AC092653.2
ENSG00000280046 AC104581.4
ENSG00000280055 TMEM75
ENSG00000280060 AL512506.2
ENSG00000280061 AC011504.1
ENSG00000280062 AL031719.1
ENSG00000280071 GATD3B
ENSG00000280081 LINC01667
ENSG00000280109 PLAC4
ENSG00000280119 AC093642.2
ENSG00000280120 AC073857.1
ENSG00000280136 AC240565.1
ENSG00000280137 AC116348.4
ENSG00000280145 CU638689.4
ENSG00000280165 PCDH20
ENSG00000280179 CU639417.4
ENSG00000280204 OR1S1
ENSG00000280214 AC027682.7
ENSG00000280236 OR12D2
ENSG00000280237 MIR4697HG
ENSG00000280248 AC124319.4
ENSG00000280254 AC233723.2
ENSG00000280267 PRAMEF26
ENSG00000280276 AC009229.4
ENSG00000280279 AC240565.2
ENSG00000280299 AC037487.4
ENSG00000280306 AC137056.2
ENSG00000280310 AC092437.1
ENSG00000280314 OR8K3
ENSG00000280325 AC074183.2
ENSG00000280351 AC127496.7
ENSG00000280356 AL021877.2
ENSG00000280389 NA
ENSG00000280411 IGHV1-69D
ENSG00000280433 FP565260.6
ENSG00000280441 FP236383.1
ENSG00000280496 SNORA17B
ENSG00000280498 SNORA16A
ENSG00000280537 AC068946.1
ENSG00000280554 RF01159
ENSG00000280560 LINC01374
ENSG00000280614 FP236383.2
ENSG00000280649 AC245100.8
ENSG00000280683 LINC01242
ENSG00000280778 AC243547.3
ENSG00000280789 PAGR1
ENSG00000280800 FP671120.3
ENSG00000280837 CPS1-IT1
ENSG00000280893 AC009133.6
ENSG00000280961 TTTY3B
ENSG00000280969 RPS4Y2
ENSG00000280987 MATR3
ENSG00000281000 SNORD3D
ENSG00000281005 LINC00921
ENSG00000281010 RF00345
ENSG00000281028 AC104662.2
ENSG00000281106 TMEM272
ENSG00000281181 FP236383.3
ENSG00000281348 AC120114.4
ENSG00000281383 FP671120.4
ENSG00000281398 SNHG4
ENSG00000281453 TGFB2-OT1
ENSG00000281571 AC241585.2
ENSG00000281591 DBET
ENSG00000281613 AL365214.3
ENSG00000281649 EBLN3P
ENSG00000281741 AC241377.3
ENSG00000281808 RF00560
ENSG00000281831 HCP5B
ENSG00000281832 LINC00602
ENSG00000281842 MIR1291
ENSG00000281856 AC106017.2
ENSG00000281863 RF00416
ENSG00000281883 AL512506.3
ENSG00000281887 GIMAP1-GIMAP5
ENSG00000281899 NA
ENSG00000281912 LINC01144
ENSG00000281991 TMEM265
ENSG00000282033 AC074387.1
ENSG00000282034 AC106886.5
ENSG00000282143 AL137798.2
ENSG00000282246 AL157392.5
ENSG00000282278 AC058822.1
ENSG00000282304 AC140479.5
ENSG00000282508 LINC01002
ENSG00000282542 AC008993.1
ENSG00000282608 ADORA3
ENSG00000282740 AL021920.3
ENSG00000282798 AC008993.2
ENSG00000282827 NA
ENSG00000282977 PCBP2-OT1
ENSG00000282988 AL031777.3
ENSG00000283033 AC022596.2
ENSG00000283088 AC010487.3
ENSG00000283093 CENPVL2
ENSG00000283149 AC068631.2
ENSG00000283154 IQCJ-SCHIP1
ENSG00000283160 MIR4521
ENSG00000283189 AC104452.1
ENSG00000283208 AC001226.2
ENSG00000283228 AC068547.1
ENSG00000283239 KBTBD11-OT1
ENSG00000283268 TEX54
ENSG00000283327 MIR6841
ENSG00000283355 AC074194.2
ENSG00000283374 NA
ENSG00000283486 FAM95C
ENSG00000283496 ZNF511-PRAP1
ENSG00000283528 TCAF2C
ENSG00000283580 AC098484.3
ENSG00000283597 FAM169B
